group,id,course,semester,grade
13,274,Traditional Medicine and Herbalism,2,7.5
13,274,Traditional Medicine and Herbalism,2,8
13,274,Traditional Medicine and Herbalism,2,11
13,274,Traditional Medicine and Herbalism,2,10
13,274,Traditional Medicine and Herbalism,2,7.5
13,274,Traditional Medicine and Herbalism,2,1.5
13,280,Agriculture and Horticulture,1,12
13,280,Agriculture and Horticulture,1,11
13,280,Agriculture and Horticulture,1,5
13,280,Agriculture and Horticulture,1,8
13,280,Agriculture and Horticulture,1,9
13,280,Agriculture and Horticulture,1,10
13,280,Agriculture and Horticulture,1,7
13,280,Agriculture and Horticulture,1,9
13,280,Agriculture and Horticulture,1,11
13,280,Architecture and Sculpture,1,10.1
13,280,Architecture and Sculpture,1,12.7
13,280,Architecture and Sculpture,1,10.6
13,280,Astrology and Divination,1,16
13,280,Astrology and Divination,1,14
13,280,Astrology and Divination,1,14.5
13,280,Astrology and Divination,1,13
13,280,Astrology and Divination,1,13
13,280,Buddhist Philosophy and Meditation,1,12.1
13,280,Buddhist Philosophy and Meditation,1,9.6
13,280,Buddhist Philosophy and Meditation,1,7.6
13,280,Buddhist Philosophy and Meditation,1,10.2
13,280,Buddhist Philosophy and Meditation,1,10
13,280,Buddhist Philosophy and Meditation,1,14.3
13,280,Buddhist Philosophy and Meditation,1,11.8
13,280,Buddhist Philosophy and Meditation,1,10.3
13,280,Buddhist Philosophy and Meditation,1,10.6
13,280,History and Civilization of Southeast Asia,1,16
13,280,History and Civilization of Southeast Asia,1,11.5
13,280,History and Civilization of Southeast Asia,1,12.5
13,280,History and Civilization of Southeast Asia,1,7
13,280,History and Civilization of Southeast Asia,1,11.5
13,280,History and Civilization of Southeast Asia,1,9
13,280,History and Civilization of Southeast Asia,1,16
13,280,History and Civilization of Southeast Asia,1,10.5
13,280,History and Civilization of Southeast Asia,1,10
13,280,Language and Linguistics,1,10
13,280,Language and Linguistics,1,9
13,280,Language and Linguistics,1,8
13,280,Language and Linguistics,1,8.75
13,280,Language and Linguistics,1,8.75
13,280,Language and Linguistics,1,8
13,280,Language and Linguistics,1,8.75
13,280,Martial Arts and Self-Defense,2,11.2
13,280,Martial Arts and Self-Defense,2,13.1
13,280,Martial Arts and Self-Defense,2,16.3
13,280,Martial Arts and Self-Defense,2,11.3
13,280,Martial Arts and Self-Defense,2,17.3
13,280,Martial Arts and Self-Defense,2,15.1
13,280,Music and Dance,1,15.5
13,280,Music and Dance,1,13.5
13,280,Music and Dance,1,15.5
13,280,Music and Dance,1,11.5
13,280,Music and Dance,1,17.5
13,280,Music and Dance,1,17
13,280,Music and Dance,1,12
13,280,Music and Dance,1,11
13,280,Music and Dance,1,12.5
13,280,Spirituality and Rituals,2,10.75
13,280,Spirituality and Rituals,2,14.25
13,280,Spirituality and Rituals,2,10
13,280,Spirituality and Rituals,2,10
13,280,Spirituality and Rituals,2,13
13,280,Spirituality and Rituals,2,11.25
13,280,Spirituality and Rituals,2,13.5
13,280,Spirituality and Rituals,2,8.75
13,280,Traditional Medicine and Herbalism,2,10
13,280,Traditional Medicine and Herbalism,2,11
13,280,Traditional Medicine and Herbalism,2,11.5
13,280,Traditional Medicine and Herbalism,2,11.5
13,280,Traditional Medicine and Herbalism,2,6.5
13,280,Traditional Medicine and Herbalism,2,9
13,280,Traditional Medicine and Herbalism,2,5.5
13,285,Agriculture and Horticulture,1,6
13,285,Agriculture and Horticulture,1,8
13,285,Agriculture and Horticulture,1,14
13,285,Agriculture and Horticulture,1,10
13,285,Agriculture and Horticulture,1,6
13,285,Agriculture and Horticulture,1,10
13,285,Agriculture and Horticulture,1,5
13,285,Agriculture and Horticulture,1,8
13,285,Agriculture and Horticulture,1,6
13,285,Architecture and Sculpture,1,9.7
13,285,Architecture and Sculpture,1,9
13,285,Architecture and Sculpture,1,10.8
13,285,Astrology and Divination,1,13
13,285,Astrology and Divination,1,13.5
13,285,Astrology and Divination,1,12
13,285,Astrology and Divination,1,11.5
13,285,Astrology and Divination,1,12.5
13,285,Buddhist Philosophy and Meditation,1,9.7
13,285,Buddhist Philosophy and Meditation,1,9.9
13,285,Buddhist Philosophy and Meditation,1,12.7
13,285,Buddhist Philosophy and Meditation,1,7.2
13,285,Buddhist Philosophy and Meditation,1,10.4
13,285,Buddhist Philosophy and Meditation,1,6.7
13,285,Buddhist Philosophy and Meditation,1,12
13,285,Buddhist Philosophy and Meditation,1,10.2
13,285,History and Civilization of Southeast Asia,1,7.5
13,285,History and Civilization of Southeast Asia,1,13.5
13,285,History and Civilization of Southeast Asia,1,8.5
13,285,History and Civilization of Southeast Asia,1,8.5
13,285,History and Civilization of Southeast Asia,1,15
13,285,History and Civilization of Southeast Asia,1,7
13,285,History and Civilization of Southeast Asia,1,11
13,285,History and Civilization of Southeast Asia,1,14
13,285,History and Civilization of Southeast Asia,1,8.5
13,285,Language and Linguistics,1,8.5
13,285,Language and Linguistics,1,10
13,285,Language and Linguistics,1,10.75
13,285,Language and Linguistics,1,8.75
13,285,Language and Linguistics,1,9.25
13,285,Language and Linguistics,1,7.75
13,285,Language and Linguistics,1,8.5
13,285,Language and Linguistics,1,8.75
13,285,Martial Arts and Self-Defense,2,17.6
13,285,Martial Arts and Self-Defense,2,15.7
13,285,Martial Arts and Self-Defense,2,19.2
13,285,Martial Arts and Self-Defense,2,12
13,285,Martial Arts and Self-Defense,2,15.5
13,285,Martial Arts and Self-Defense,2,12.1
13,285,Music and Dance,1,15.5
13,285,Music and Dance,1,11.5
13,285,Music and Dance,1,13
13,285,Music and Dance,1,16
13,285,Music and Dance,1,14
13,285,Music and Dance,1,16.5
13,285,Music and Dance,1,10.5
13,285,Music and Dance,1,15
13,285,Music and Dance,1,15.5
13,285,Spirituality and Rituals,2,7
13,285,Spirituality and Rituals,2,9
13,285,Spirituality and Rituals,2,6.5
13,285,Spirituality and Rituals,2,9.25
13,285,Spirituality and Rituals,2,10.25
13,285,Spirituality and Rituals,2,9.25
13,285,Spirituality and Rituals,2,10.5
13,285,Spirituality and Rituals,2,10.5
13,285,Traditional Medicine and Herbalism,2,9.5
13,285,Traditional Medicine and Herbalism,2,7
13,285,Traditional Medicine and Herbalism,2,8.5
13,285,Traditional Medicine and Herbalism,2,10
13,285,Traditional Medicine and Herbalism,2,8
13,285,Traditional Medicine and Herbalism,2,6.5
13,286,Agriculture and Horticulture,1,8
13,286,Agriculture and Horticulture,1,9
13,286,Agriculture and Horticulture,1,4
13,286,Agriculture and Horticulture,1,0
13,286,Agriculture and Horticulture,1,10
13,286,Agriculture and Horticulture,1,7
13,286,Agriculture and Horticulture,1,4
13,286,Agriculture and Horticulture,1,9
13,286,Agriculture and Horticulture,1,11
13,286,Architecture and Sculpture,1,8.8
13,286,Architecture and Sculpture,1,10.6
13,286,Architecture and Sculpture,1,10.1
13,286,Astrology and Divination,1,15
13,286,Astrology and Divination,1,11
13,286,Astrology and Divination,1,14.5
13,286,Astrology and Divination,1,15.5
13,286,Buddhist Philosophy and Meditation,1,9.3
13,286,Buddhist Philosophy and Meditation,1,12
13,286,Buddhist Philosophy and Meditation,1,13.7
13,286,Buddhist Philosophy and Meditation,1,11.8
13,286,Buddhist Philosophy and Meditation,1,12.6
13,286,Buddhist Philosophy and Meditation,1,5.7
13,286,Buddhist Philosophy and Meditation,1,11.8
13,286,Buddhist Philosophy and Meditation,1,11.3
13,286,Buddhist Philosophy and Meditation,1,11.2
13,286,History and Civilization of Southeast Asia,1,8
13,286,History and Civilization of Southeast Asia,1,7
13,286,History and Civilization of Southeast Asia,1,12.5
13,286,History and Civilization of Southeast Asia,1,11
13,286,History and Civilization of Southeast Asia,1,12
13,286,History and Civilization of Southeast Asia,1,8
13,286,History and Civilization of Southeast Asia,1,7.5
13,286,History and Civilization of Southeast Asia,1,14.5
13,286,History and Civilization of Southeast Asia,1,11
13,286,Language and Linguistics,1,7.5
13,286,Language and Linguistics,1,10.5
13,286,Language and Linguistics,1,8.5
13,286,Language and Linguistics,1,9.5
13,286,Language and Linguistics,1,8.75
13,286,Language and Linguistics,1,9
13,286,Language and Linguistics,1,10.25
13,286,Martial Arts and Self-Defense,2,14.3
13,286,Martial Arts and Self-Defense,2,16.7
13,286,Martial Arts and Self-Defense,2,15.2
13,286,Martial Arts and Self-Defense,2,15.7
13,286,Martial Arts and Self-Defense,2,16.4
13,286,Martial Arts and Self-Defense,2,13.6
13,286,Music and Dance,1,7.5
13,286,Music and Dance,1,8.5
13,286,Music and Dance,1,9.5
13,286,Music and Dance,1,5.5
13,286,Music and Dance,1,13.5
13,286,Music and Dance,1,12.5
13,286,Music and Dance,1,11.5
13,286,Music and Dance,1,9
13,286,Music and Dance,1,11.5
13,286,Spirituality and Rituals,2,7.75
13,286,Spirituality and Rituals,2,12.5
13,286,Spirituality and Rituals,2,10.25
13,286,Spirituality and Rituals,2,11.5
13,286,Spirituality and Rituals,2,13.25
13,286,Spirituality and Rituals,2,9.5
13,286,Spirituality and Rituals,2,11.25
13,286,Spirituality and Rituals,2,6
13,286,Traditional Medicine and Herbalism,2,9.5
13,286,Traditional Medicine and Herbalism,2,9.5
13,286,Traditional Medicine and Herbalism,2,10.5
13,286,Traditional Medicine and Herbalism,2,12
13,286,Traditional Medicine and Herbalism,2,6.5
13,286,Traditional Medicine and Herbalism,2,5
13,339,Agriculture and Horticulture,1,8
13,339,Agriculture and Horticulture,1,11
13,339,Agriculture and Horticulture,1,6
13,339,Agriculture and Horticulture,1,7
13,339,Agriculture and Horticulture,1,11
13,339,Agriculture and Horticulture,1,9
13,339,Agriculture and Horticulture,1,11
13,339,Agriculture and Horticulture,1,9
13,339,Architecture and Sculpture,1,9
13,339,Architecture and Sculpture,1,10.7
13,339,Architecture and Sculpture,1,9.9
13,339,Astrology and Divination,1,15
13,339,Astrology and Divination,1,12.5
13,339,Astrology and Divination,1,13
13,339,Astrology and Divination,1,12.5
13,339,Astrology and Divination,1,13.5
13,339,Buddhist Philosophy and Meditation,1,12.4
13,339,Buddhist Philosophy and Meditation,1,8
13,339,Buddhist Philosophy and Meditation,1,10.1
13,339,Buddhist Philosophy and Meditation,1,10.8
13,339,Buddhist Philosophy and Meditation,1,6.5
13,339,Buddhist Philosophy and Meditation,1,10.2
13,339,Buddhist Philosophy and Meditation,1,12.3
13,339,Buddhist Philosophy and Meditation,1,10.2
13,339,Buddhist Philosophy and Meditation,1,10.9
13,339,History and Civilization of Southeast Asia,1,9.5
13,339,History and Civilization of Southeast Asia,1,10
13,339,History and Civilization of Southeast Asia,1,17.5
13,339,History and Civilization of Southeast Asia,1,8
13,339,History and Civilization of Southeast Asia,1,6.5
13,339,History and Civilization of Southeast Asia,1,6
13,339,History and Civilization of Southeast Asia,1,12.5
13,339,History and Civilization of Southeast Asia,1,6
13,339,History and Civilization of Southeast Asia,1,7.5
13,339,Language and Linguistics,1,8.5
13,339,Language and Linguistics,1,7.5
13,339,Language and Linguistics,1,7.75
13,339,Language and Linguistics,1,8.5
13,339,Language and Linguistics,1,10
13,339,Language and Linguistics,1,9
13,339,Language and Linguistics,1,8.25
13,339,Language and Linguistics,1,9.5
13,339,Martial Arts and Self-Defense,2,16.6
13,339,Martial Arts and Self-Defense,2,12.7
13,339,Martial Arts and Self-Defense,2,13.3
13,339,Martial Arts and Self-Defense,2,15.4
13,339,Martial Arts and Self-Defense,2,15.1
13,339,Martial Arts and Self-Defense,2,16
13,339,Music and Dance,1,9
13,339,Music and Dance,1,5
13,339,Music and Dance,1,11
13,339,Music and Dance,1,11
13,339,Music and Dance,1,15
13,339,Music and Dance,1,12.5
13,339,Music and Dance,1,7.5
13,339,Spirituality and Rituals,2,12.75
13,339,Spirituality and Rituals,2,10.5
13,339,Spirituality and Rituals,2,10.5
13,339,Spirituality and Rituals,2,13
13,339,Spirituality and Rituals,2,11.25
13,339,Spirituality and Rituals,2,7.75
13,339,Spirituality and Rituals,2,10.75
13,339,Spirituality and Rituals,2,7
13,339,Traditional Medicine and Herbalism,2,6.5
13,339,Traditional Medicine and Herbalism,2,10
13,339,Traditional Medicine and Herbalism,2,10
13,339,Traditional Medicine and Herbalism,2,7
13,339,Traditional Medicine and Herbalism,2,2.5
13,339,Traditional Medicine and Herbalism,2,10.5
13,339,Traditional Medicine and Herbalism,2,13
13,355,Agriculture and Horticulture,1,11
13,355,Agriculture and Horticulture,1,12
13,355,Agriculture and Horticulture,1,11
13,355,Agriculture and Horticulture,1,9
13,355,Agriculture and Horticulture,1,11
13,355,Agriculture and Horticulture,1,9
13,355,Agriculture and Horticulture,1,1
13,355,Agriculture and Horticulture,1,6
13,355,Architecture and Sculpture,1,12.6
13,355,Architecture and Sculpture,1,8.7
13,355,Architecture and Sculpture,1,10.6
13,355,Astrology and Divination,1,13
13,355,Astrology and Divination,1,15
13,355,Astrology and Divination,1,14.5
13,355,Astrology and Divination,1,14
13,355,Astrology and Divination,1,14
13,355,Buddhist Philosophy and Meditation,1,12.5
13,355,Buddhist Philosophy and Meditation,1,10
13,355,Buddhist Philosophy and Meditation,1,9.7
13,355,Buddhist Philosophy and Meditation,1,11.1
13,355,Buddhist Philosophy and Meditation,1,11.4
13,355,Buddhist Philosophy and Meditation,1,7.8
13,355,Buddhist Philosophy and Meditation,1,9.9
13,355,Buddhist Philosophy and Meditation,1,11
13,355,Buddhist Philosophy and Meditation,1,12.1
13,355,History and Civilization of Southeast Asia,1,12
13,355,History and Civilization of Southeast Asia,1,10
13,355,History and Civilization of Southeast Asia,1,7
13,355,History and Civilization of Southeast Asia,1,9
13,355,History and Civilization of Southeast Asia,1,11
13,355,History and Civilization of Southeast Asia,1,12.5
13,355,History and Civilization of Southeast Asia,1,11
13,355,History and Civilization of Southeast Asia,1,6
13,355,History and Civilization of Southeast Asia,1,8
13,355,Language and Linguistics,1,9.25
13,355,Language and Linguistics,1,8.75
13,355,Language and Linguistics,1,9.75
13,355,Language and Linguistics,1,8.75
13,355,Language and Linguistics,1,9.25
13,355,Language and Linguistics,1,10.75
13,355,Language and Linguistics,1,10.25
13,355,Language and Linguistics,1,11
13,355,Martial Arts and Self-Defense,2,14.5
13,355,Martial Arts and Self-Defense,2,13
13,355,Martial Arts and Self-Defense,2,18.1
13,355,Martial Arts and Self-Defense,2,11.4
13,355,Martial Arts and Self-Defense,2,18
13,355,Martial Arts and Self-Defense,2,13.7
13,355,Music and Dance,1,15
13,355,Music and Dance,1,8.5
13,355,Music and Dance,1,19.5
13,355,Music and Dance,1,13.5
13,355,Music and Dance,1,9
13,355,Music and Dance,1,11.5
13,355,Music and Dance,1,8
13,355,Music and Dance,1,14.5
13,355,Spirituality and Rituals,2,11.75
13,355,Spirituality and Rituals,2,10.25
13,355,Spirituality and Rituals,2,11
13,355,Spirituality and Rituals,2,13
13,355,Spirituality and Rituals,2,4.5
13,355,Spirituality and Rituals,2,13
13,355,Spirituality and Rituals,2,13.75
13,355,Spirituality and Rituals,2,14
13,355,Traditional Medicine and Herbalism,2,9.5
13,355,Traditional Medicine and Herbalism,2,5
13,355,Traditional Medicine and Herbalism,2,10
13,355,Traditional Medicine and Herbalism,2,11
13,355,Traditional Medicine and Herbalism,2,10.5
13,355,Traditional Medicine and Herbalism,2,7
13,355,Traditional Medicine and Herbalism,2,9.5
13,362,Agriculture and Horticulture,1,7
13,362,Agriculture and Horticulture,1,11
13,362,Agriculture and Horticulture,1,8
13,362,Agriculture and Horticulture,1,10
13,362,Agriculture and Horticulture,1,9
13,362,Agriculture and Horticulture,1,13
13,362,Agriculture and Horticulture,1,9
13,362,Agriculture and Horticulture,1,12
13,362,Agriculture and Horticulture,1,10
13,362,Architecture and Sculpture,1,10.4
13,362,Architecture and Sculpture,1,12.3
13,362,Architecture and Sculpture,1,11
13,362,Astrology and Divination,1,15
13,362,Astrology and Divination,1,11.5
13,362,Astrology and Divination,1,15
13,362,Astrology and Divination,1,11.5
13,362,Buddhist Philosophy and Meditation,1,9.9
13,362,Buddhist Philosophy and Meditation,1,10.4
13,362,Buddhist Philosophy and Meditation,1,12.2
13,362,Buddhist Philosophy and Meditation,1,11.9
13,362,Buddhist Philosophy and Meditation,1,8.6
13,362,Buddhist Philosophy and Meditation,1,9.7
13,362,Buddhist Philosophy and Meditation,1,8.9
13,362,Buddhist Philosophy and Meditation,1,11
13,362,Buddhist Philosophy and Meditation,1,9.6
13,362,History and Civilization of Southeast Asia,1,6
13,362,History and Civilization of Southeast Asia,1,7.5
13,362,History and Civilization of Southeast Asia,1,16
13,362,History and Civilization of Southeast Asia,1,12
13,362,History and Civilization of Southeast Asia,1,8.5
13,362,History and Civilization of Southeast Asia,1,15.5
13,362,History and Civilization of Southeast Asia,1,14
13,362,History and Civilization of Southeast Asia,1,6
13,362,History and Civilization of Southeast Asia,1,10.5
13,362,Language and Linguistics,1,8.25
13,362,Language and Linguistics,1,9.75
13,362,Language and Linguistics,1,7.75
13,362,Language and Linguistics,1,10.5
13,362,Language and Linguistics,1,9.25
13,362,Language and Linguistics,1,10.5
13,362,Language and Linguistics,1,8.75
13,362,Language and Linguistics,1,10.25
13,362,Martial Arts and Self-Defense,2,16
13,362,Martial Arts and Self-Defense,2,12.4
13,362,Martial Arts and Self-Defense,2,15.7
